Time,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,BetaX,BetaY,BetaZ,AlphaX,AlphaY,AlphaZ,DecisionMargin,Confidence,RScale
1756276797.0431733,0,-0.020218037405489907,-0.032446518725704074,-0.5284934728871945,-0.9262604779726364,0.002166890106151647,-0.3768777408300613,0.01648826896077459,0.999259030722921,-0.03477824758905686,0.3765231253622813,-0.038427777791025644,-0.9256098756827649,-178.98019133872202,22.1184826084275,-177.6226638512116,-178.98019133872202,22.1184826084275,-177.6226638512116,79.70841255499465,0.9999999999999996,0.10000000000000142
1756276797.0735972,0,-0.02411424006351294,-0.030869034682951324,-0.5204309534150239,-0.9090734574994521,0.00882610578278481,-0.4165423732667577,0.02263353532366226,0.9993454365616348,-0.028220940845202384,0.4160206388494979,-0.03508273478717091,-0.9086781772283896,-178.5737806068353,24.58360743007192,-177.78899194576115,-178.5737806068353,24.58360743007192,-177.78899194576115,75.02868407393943,0.9999999999999996,0.10000000000000142
1756276797.105227,0,-0.02930406931317622,-0.030020640521042554,-0.5196669717445748,-0.8895006495106786,0.015033408157596118,-0.45668653490030575,0.022417896135894313,0.9996908288779406,-0.010755677113811878,0.4563836461278179,-0.01980513308471933,-0.8895626589794422,-178.55629224583635,27.153995849134127,-178.72458326432843,-178.55629224583635,27.153995849134127,-178.72458326432843,75.98929214817281,0.9999999999999996,0.10000000000000142
1756276797.136987,0,-0.03224998469637538,-0.03135350369024824,-0.5263059774951122,-0.8710154354731992,0.020335138067197597,-0.4908345885603634,0.024231134445088974,0.9997051310649581,-0.0015821017346896171,0.4906576844307416,-0.013271513937109677,-0.8712513435438018,-178.4064762904398,29.383818433522542,-179.12729783796092,-178.4064762904398,29.383818433522542,-179.12729783796092,74.54384549804733,0.9999999999999996,0.10000000000000142
1756276797.1694126,0,-0.0337558666885029,-0.031374188767876704,-0.528798715574391,-0.8534376351893828,0.027281099842213174,-0.5204804938071683,0.029014472622691297,0.9995673839393934,0.004817192437998618,0.5203867438941749,-0.010990293715675212,-0.8538599710861622,-178.0528550337393,31.358197088569884,-179.26256916099817,-178.0528550337393,31.358197088569884,-179.26256916099817,74.48251300633414,0.9999999999999996,0.10000000000000142
1756276797.2012455,0,-0.03514352766948068,-0.03272916404876492,-0.5377653725139803,-0.8398506812638902,0.03269771521131979,-0.5418317936412915,0.0361333134132601,0.9993377307371156,0.004299254234355256,0.5416135308892853,-0.01596744641925973,-0.8404759507639046,-177.53645446747254,32.793546575887596,-178.91161996318195,-177.53645446747254,32.793546575887596,-178.91161996318195,74.90300101535566,0.9999999999999996,0.10000000000000142
1756276797.233099,0,-0.036546796637596815,-0.03277912052008895,-0.5398003405504058,-0.8236352285003569,0.036720949497991096,-0.5659298386205931,0.037343217169374374,0.9992474477108136,0.010489155107315053,0.5658891185599928,-0.012494403202648687,-0.8243866783154635,-177.40401532342275,34.46405609212605,-179.13169173626585,-177.40401532342275,34.46405609212605,-179.13169173626585,75.92556820561805,0.9999999999999996,0.10000000000000142
1756276797.267477,0,-0.038465196601506706,-0.033932996409941095,-0.5458529605389955,-0.8109936613788992,0.03418259861164148,-0.5840555034886689,0.030515071233131352,0.9994043179757436,0.01611954214843504,0.5842585999631361,-0.004749648786348305,-0.8115536514645979,-177.84516147185224,35.75063075110259,-179.66467808736076,-177.84516147185224,35.75063075110259,-179.66467808736076,78.85362162230376,0.9999999999999996,0.10000000000000142
1756276797.2981133,0,-0.042886679076478224,-0.0324292480440109,-0.5374598210863188,-0.789851736047831,0.03408841437585857,-0.6123497489732214,0.01949607435939313,0.9993450894271074,0.030484345531760382,0.6129878776507741,0.012139697000605238,-0.7899990440563414,-178.5860434901631,37.80586094832248,179.11962088151165,-178.5860434901631,37.80586094832248,179.11962088151165,75.85309689629221,0.9999999999999996,0.10000000000000142
1756276797.3450525,0,-0.04419976309511881,-0.03174702153156299,-0.5319379817678643,-0.7690842488063755,0.03363278093071737,-0.6382619010130556,0.007103927133284586,0.9990026681984933,0.044081777999262314,0.6391079349039709,0.029368435081863615,-0.7685561414520244,-179.47078168850476,39.72533257089499,177.81165097669924,-179.47078168850476,39.72533257089499,177.81165097669924,75.63387631602886,0.9999999999999996,0.10000000000000142
1756276797.3781152,0,-0.046336206175232854,-0.03397473950438306,-0.5439322573057006,-0.7517569534737049,0.03055601495837664,-0.658731973456426,-0.007636389024394627,0.9984555405475884,0.05502925687751352,0.659396063429713,0.04639896011428195,-0.7503625577237388,179.41800629628344,41.25382940829506,176.46159846600438,179.41800629628344,41.25382940829506,176.46159846600438,78.41562130434814,0.9999999999999996,0.10000000000000142
1756276797.4086761,0,-0.04404490502133229,-0.03495044460009165,-0.5544101859333262,-0.7399233894590183,0.034279471113000184,-0.6718171593459722,-0.015271510698201905,0.9975873742998544,0.06772157409952222,0.6725177757446067,0.06036843958340616,-0.7376147319636397,178.8176223235402,42.26168662061302,175.321182193929,178.8176223235402,42.26168662061302,175.321182193929,79.57827660636755,0.9999999999999996,0.10000000000000142
1756276797.4414067,0,-0.04467764232330763,-0.03483438684126954,-0.559360068047498,-0.7261047297918954,0.04388084933766388,-0.6861824775052507,-0.01985073771289622,0.9962076892281342,0.08471238477929442,0.6872975116978763,0.0751312916443387,-0.7224800477727817,178.43399964872157,43.4165623855432,174.06310432328812,178.43399964872157,43.4165623855432,174.06310432328812,80.7045070085793,0.9999999999999996,0.10000000000000142
1756276797.4752114,0,-0.04437131375318505,-0.035374381333179154,-0.5646993682089011,-0.716420080464627,0.054075477987505255,-0.6955703494165635,-0.021306029893854952,0.9948308652697522,0.0992854601479913,0.6973437612807758,0.0859499400061399,-0.711564674794724,178.2965498564655,44.214280182838294,173.11260623670876,178.2965498564655,44.214280182838294,173.11260623670876,79.37228316307134,0.9999999999999996,0.10000000000000142
1756276797.504896,0,-0.047231642492431454,-0.04071383403313151,-0.5912469514565575,-0.7061390354380601,0.054867140106652626,-0.7059442326183587,-0.02743363140980158,0.9941247442165073,0.10470620231932411,0.7075415595555341,0.09330375058367717,-0.7004850830879568,177.77516731771058,45.035240264992474,172.4129320763332,177.77516731771058,45.035240264992474,172.4129320763332,86.35789496279453,0.9999999999999996,0.10000000000000142
1756276797.533152,0,-0.04713533388129353,-0.04633171497804914,-0.6217808214842886,-0.7078299080571346,0.05472251307728096,-0.7042600853536534,-0.032579271340253485,0.9934047954273735,0.10993408707419443,0.7056312155359672,0.10075891516091882,-0.7013788054089092,177.36470832813885,44.88056157897101,171.8249155688837,177.36470832813885,44.88056157897101,171.8249155688837,92.37345882988919,0.9999999999999996,0.10000000000000142
1756276797.5646508,0,-0.047142364540158334,-0.04915339594475001,-0.6410494150283034,-0.7021692478387044,0.06571280590286005,-0.7089712085338877,-0.03544482350802681,0.9912713613099097,0.12698327737652493,0.7111272824720714,0.11429311172232419,-0.6937110873675837,177.11021739781594,45.32670829699376,170.64422123964357,177.11021739781594,45.32670829699376,170.64422123964357,100.54508271700118,0.9999999999999996,0.10000000000000142
1756276797.5966568,0,-0.04572020439117415,-0.05117327065907228,-0.6552499728108924,-0.7037828881520343,0.07913579467998944,-0.7059937480918282,-0.03308201171039954,0.9890475385285096,0.14384209061289974,0.7096444369158222,0.12458929541121591,-0.6934567618989396,177.30873614200254,45.20599309973352,169.81466819981628,177.30873614200254,45.20599309973352,169.81466819981628,109.38031891760167,0.9999999999999996,0.10000000000000142
1756276797.6326742,0,-0.04514635058598765,-0.05344668914378832,-0.6677796384416514,-0.7071244945922741,0.09444429645463903,-0.700753326081874,-0.02972436921286907,0.9861932158383662,0.1629091860800938,0.706464019623447,0.13602652646292873,-0.6945540821821667,177.59295729101817,44.947941657627524,168.91903131301558,177.59295729101817,44.947941657627524,168.91903131301558,114.47641341581352,0.9999999999999996,0.10000000000000142
1756276797.666257,0,-0.04435251794006159,-0.05375913427215539,-0.6742642727513559,-0.7087561057987688,0.11354068313504426,-0.6962566306802342,-0.025710169748709787,0.9821500187254715,0.18633391502635555,0.7049849428636452,0.149966176155772,-0.6931856723452665,177.92250312794815,44.82832761986655,167.79256736907485,177.92250312794815,44.82832761986655,167.79256736907485,119.01403826693058,0.9999999999999996,0.10000000000000142
1756276797.6990948,0,-0.047069701171679496,-0.05535552794341122,-0.6876808268899779,-0.7050888907322217,0.12220539400050623,-0.6985094830016169,-0.028615481897332117,0.9793328027215498,0.20022091726225166,0.7085413257967305,0.16116172991977656,-0.6870197132888374,177.67597093430675,45.11635718264289,166.79820473908455,177.67597093430675,45.11635718264289,166.79820473908455,136.46916866884513,0.9999999999999996,0.10000000000000142
1756276797.7459717,0,-0.044859160225126406,-0.05873851297762076,-0.704201724665598,-0.7131069467644398,0.1320781513804642,-0.6885011578815373,-0.028059322033029785,0.9759283844501976,0.21627866947869395,0.7004935095511914,0.17354869735133882,-0.6922352871129209,177.74668890695014,44.4666117628496,165.92560136397105,177.74668890695014,44.4666117628496,165.92560136397105,123.60943738390924,0.9999999999999996,0.10000000000000142
1756276797.7772582,0,-0.04473205628212334,-0.05976180662352615,-0.7095509290145484,-0.7244664611731528,0.12834551792178073,-0.6772560628481954,-0.03541482898012212,0.9742850336811637,0.22251845548898294,0.6883996924197147,0.18519206563533883,-0.7012914959573935,177.20138010347083,43.503563779450104,165.20741876410582,177.20138010347083,43.503563779450104,165.20741876410582,127.87920265027257,0.9999999999999996,0.10000000000000142
1756276797.809643,0,-0.04139581842570639,-0.06215870808177361,-0.7208845430119348,-0.7382807718518167,0.12025153123344005,-0.6636874800310001,-0.0400683308718638,0.9744221714211976,0.22112431052225265,0.6733023323701092,0.18984467619296505,-0.714578874685055,176.89346347395272,42.32245492304893,165.1217219141405,176.89346347395272,42.32245492304893,165.1217219141405,141.481917243371,0.9999999999999996,0.10000000000000142
1756276797.8390229,0,-0.0365279931818281,-0.06237822387710419,-0.7224379020253151,-0.7587285360062438,0.10783210745417515,-0.6424198356618616,-0.04466130550484156,0.9752717600906432,0.21644944389002757,0.6498741235350314,0.19291767822491074,-0.7351505920475646,176.63126549699192,40.53211200016186,165.29602374947333,176.63126549699192,40.53211200016186,165.29602374947333,142.898823660906,0.9999999999999996,0.10000000000000142
1756276797.8687146,0,-0.031991304431889814,-0.061392791652986424,-0.719403376519958,-0.7838358086023113,0.09011202547420949,-0.6143950260359344,-0.051233207678376386,0.9766567405706464,0.20860673414083697,0.6188510188920638,0.19499085610063077,-0.7609217978566508,176.26034312639405,38.23227824897078,165.62689308064117,176.26034312639405,38.23227824897078,165.62689308064117,148.45234751694537,0.9999999999999996,0.10000000000000142
1756276797.9007003,0,-0.027647402755949565,-0.06146039352267189,-0.7163115610776011,-0.8073175593674432,0.06636826932755008,-0.5863732694823842,-0.059738508145146835,0.9793596045637981,0.19309602687065644,0.5870857424444809,0.19091887747183836,-0.7866894643017065,175.7680373298814,35.95047522313664,166.35881622962242,175.7680373298814,35.95047522313664,166.35881622962242,129.93218137781457,0.9999999999999996,0.10000000000000142
1756276797.9335563,0,-0.025167346855754853,-0.05463980200443497,-0.6725079369594018,-0.8234978539632036,0.047460120298056054,-0.5653307186941928,-0.07044108942879088,0.980229504660882,0.18490043567381775,0.5629292472754311,0.19208762368663052,-0.8038737509014338,175.11088403653503,34.25861775995764,166.56103006853718,175.11088403653503,34.25861775995764,166.56103006853718,123.86553489776662,0.9999999999999996,0.10000000000000142
1756276797.9644907,0,-0.020303915243952794,-0.05220256206354439,-0.6511201900140954,-0.8385256791694163,0.029412876481485377,-0.5440676135100803,-0.07700957245304679,0.9821202462075894,0.17178285054027695,0.5393924462986742,0.18594274572090483,-0.8212679734347997,174.75271798589955,32.64228960612085,167.2427810703983,174.75271798589955,32.64228960612085,167.2427810703983,118.461783699938,0.9999999999999996,0.10000000000000142
1756276798.0012677,0,-0.016402783915646202,-0.0505166180720996,-0.6372345341707308,-0.851922404979542,0.012358380516261869,-0.5235221927720818,-0.08238841776762226,0.9841080075809021,0.157300915550086,0.5171463666232426,0.177140339409641,-0.8373654731610423,174.4761702636477,31.141029332900008,168.0554733752036,174.4761702636477,31.141029332900008,168.0554733752036,112.00202092383468,0.9999999999999996,0.10000000000000142
1756276798.0342476,0,-0.011202257211011635,-0.047819278655194294,-0.6240173000810714,-0.8663256336431286,-0.0007708927972979382,-0.499479030808228,-0.08699257719293141,0.9849479342746335,0.1493648495512383,0.4918456953213717,0.17284956607532243,-0.853352705217139,174.2658335082039,29.461966125464105,168.54945990482298,174.2658335082039,29.461966125464105,168.54945990482298,109.35803287258034,0.9999999999999996,0.10000000000000142
1756276798.0651343,0,-0.00664786437935722,-0.04508010931403239,-0.6088228939523973,-0.880608992135018,-0.01346174792621832,-0.47365238763645934,-0.08926630810305389,0.9864113812283501,0.137927927631894,0.46535935491681957,0.16374177330769718,-0.869844412791996,174.21176545286707,27.73348135969926,169.33924746924896,174.21176545286707,27.73348135969926,169.33924746924896,102.12506001980145,0.9999999999999996,0.10000000000000142
1756276798.097208,0,-0.002040915864720349,-0.045100466420301896,-0.6133297791849779,-0.8992733338065154,-0.02952383090734924,-0.43638952154362054,-0.09255934823821725,0.9879687234284414,0.12389741151812779,0.42748127228947963,0.1518095679979695,-0.8911866341603413,174.1234211025654,25.307821229835223,170.33272016544825,174.1234211025654,25.307821229835223,170.33272016544825,97.75246256770203,0.9999999999999996,0.10000000000000142
1756276798.1481895,0,0.0010054270184201937,-0.043975129515676226,-0.6107250119816935,-0.9148868103795014,-0.03945772375153322,-0.40177756561307654,-0.09258154194679194,0.9891954765382216,0.11367043277420534,0.39295137394387203,0.14119276621933724,-0.908654951278512,174.2216509466181,23.138267609185014,171.16763970635827,174.2216509466181,23.138267609185014,171.16763970635827,101.54954825788857,0.9999999999999996,0.10000000000000142
1756276798.1780126,0,0.00401792196097797,-0.04432333434924909,-0.6121281705044677,-0.9300404827605928,-0.04849217770061311,-0.3642433377953477,-0.09276290262750368,0.9901322899866372,0.10503852732182788,0.35555554323138294,0.13147835193548127,-0.9253613881342608,174.30411609372402,20.827496176521656,171.91335641661792,174.30411609372402,20.827496176521656,171.91335641661792,102.00278870081377,0.9999999999999996,0.10000000000000142
1756276798.2094715,0,0.00738797389168304,-0.04580368920542941,-0.6161746424653912,-0.9458312186104892,-0.06249542424245264,-0.3185869235397979,-0.09338912500913164,0.9921954835427435,0.08262320356540585,0.3109369344928742,0.10790015934250317,-0.9442858562861337,174.36102860035186,18.115703577976536,173.4812897732772,174.36102860035186,18.115703577976536,173.4812897732772,99.85689845058772,0.9999999999999996,0.10000000000000142
1756276798.241888,0,0.008314765272191616,-0.04453026483448954,-0.5956985296726749,-0.9557551489557149,-0.07420217954227651,-0.28465089459865583,-0.09100739375954889,0.9947754571701702,0.04625412514547582,0.2797315669096602,0.07011295431697824,-0.9575147122165862,174.56067235297238,16.244184441388178,175.8120542204953,174.56067235297238,16.244184441388178,175.8120542204953,90.00631147886091,0.9999999999999996,0.10000000000000142
1756276798.273153,0,0.011259734579342488,-0.044296333224171335,-0.591225596820514,-0.9655241296225028,-0.0789283532245211,-0.24805940855765535,-0.0873113058803868,0.995916479090986,0.02295871382449963,0.2452343593018117,0.04382558307973741,-0.968472729242053,174.83285843738787,14.195684052966575,177.40900391236647,174.83285843738787,14.195684052966575,177.40900391236647,90.80620210519324,0.9999999999999996,0.10000000000000142
1756276798.306116,0,0.015631322409099698,-0.047334789125721886,-0.5968389729666919,-0.9760201495773408,-0.08440524115302506,-0.20065000095919455,-0.08409926428014142,0.9964065575254493,-0.010064088027359627,0.2007784385001637,0.007051764756654866,-0.9796112959981897,175.07524440696358,11.582483680017972,179.58756153421425,175.07524440696358,11.582483680017972,179.58756153421425,90.2418505779797,0.9999999999999996,0.10000000000000142
1756276798.3368764,0,0.017348559676170362,-0.04808334997637253,-0.6019070634508702,-0.983918849489865,-0.08444186536241322,-0.15739526356487604,-0.08100809564272157,0.9963167831960742,-0.02811682702878722,0.15918978000763867,-0.014914385536895008,-0.9871353377552525,175.2933343726612,9.159871296277675,-179.1343979908766,175.2933343726612,9.159871296277675,-179.1343979908766,93.76997573372125,0.9999999999999996,0.10000000000000142
1756276798.3712795,0,0.01781701619362179,-0.04887613061850148,-0.6066589101477672,-0.9884219808374877,-0.08224381782822751,-0.12750663600901224,-0.07838786084926491,0.9963091153814851,-0.03497842019358393,0.1299127825457283,-0.02457846693347588,-0.9912207462994438,175.46558744485733,7.464552384302345,-178.57957582624186,175.46558744485733,7.464552384302345,-178.57957582624186,92.32937359981447,0.9999999999999996,0.10000000000000142
1756276798.40109,0,0.021002765266765512,-0.051720270336193454,-0.619382784285203,-0.9923096717705817,-0.08400935168373914,-0.09090623818109662,-0.07990926774990097,0.9956532177680446,-0.047845364204002906,0.09453054658804778,-0.040213166722068545,-0.9947094434979233,175.39598840498715,5.424300516552702,-177.68496139628462,175.39598840498715,5.424300516552702,-177.68496139628462,94.30903414139708,0.9999999999999996,0.10000000000000142
1756276798.4333806,0,0.022317448146594736,-0.05178008864443225,-0.625526084756104,-0.9946591328974651,-0.08455884726901107,-0.059186237354637364,-0.0819895984019892,0.9956359417656636,-0.04457327919596299,0.06269701027596088,-0.03948256340382163,-0.9972513284471071,175.28777118639331,3.5946317371802072,-177.73276473175983,175.28777118639331,3.5946317371802072,-177.73276473175983,97.48025022828494,0.9999999999999996,0.10000000000000142
1756276798.4655802,0,0.02264655781785173,-0.05122075980057981,-0.6240549616908663,-0.9954846077827004,-0.08758607855255574,-0.03659336704252357,-0.08578565287209472,0.9951482871117019,-0.0481737316382551,0.04063517477545507,-0.04481702246280636,-0.9981684312121561,175.07471743694975,2.32886522498641,-177.42918859126019,175.07471743694975,2.32886522498641,-177.42918859126019,97.8235120359871,0.9999999999999996,0.10000000000000142
1756276798.497025,0,0.024362317912460983,-0.050250632056047115,-0.6235060163151774,-0.9962586359448434,-0.0854872208960782,-0.012675384364403523,-0.0848862280840869,0.9954999848433203,-0.0421201668872042,0.016219080953513067,-0.040886614440604985,-0.9990321447143776,175.12987527300433,0.9293256337692268,-177.65640791735143,175.12987527300433,0.9293256337692268,-177.65640791735143,100.33814644840085,0.9999999999999996,0.10000000000000142
1756276798.545282,0,0.025406912850889855,-0.04873845013028038,-0.6180520481740793,-0.9962790108768438,-0.08571237744839172,0.009028889101228692,-0.0859979084309461,0.9955562731948429,-0.03836752074213383,-0.005700195765099999,-0.03900122119293051,-0.9992229043180005,175.0665087042412,-0.32659892840953697,-177.7647914015436,175.0665087042412,-0.32659892840953697,-177.7647914015436,101.65743296980885,0.9999999999999996,0.10000000000000142
1756276798.57999,0,0.028058932123751483,-0.04962061275679378,-0.6209650684549436,-0.9957798022617924,-0.08383405402297486,0.037342158394215716,-0.08535354670477985,0.9955007772718377,-0.041145771545589675,-0.03372473087187988,-0.044159413914134145,-0.9984551009887123,175.1008508713513,-1.9326512148500363,-177.4675874368078,175.1008508713513,-1.9326512148500363,-177.4675874368078,99.04513672314734,0.9999999999999996,0.10000000000000142
1756276798.6094134,0,0.02764454086365864,-0.047810572397272065,-0.6168204700063906,-0.9950754876853357,-0.08198012858737375,0.05571384320426474,-0.08391831330422722,0.995913256636704,-0.03338415713251632,-0.05274931753080121,-0.037895168189000634,-0.997888503655575,175.17944636291352,-3.0237166175782413,-177.82521758317813,175.17944636291352,-3.0237166175782413,-177.82521758317813,102.07383031226543,0.9999999999999996,0.10000000000000142
1756276798.640868,0,0.02936376550410942,-0.04686245243757583,-0.6141059993840975,-0.9931072353888062,-0.08226137055199143,0.08349302924981228,-0.08474733606906504,0.9960453600115007,-0.02667451646716357,-0.08096856209417949,-0.03356646711329612,-0.9961512858185413,175.12245085244723,-4.644240875144201,-178.07008279929192,175.12245085244723,-4.644240875144201,-178.07008279929192,101.55446187690991,0.9999999999999996,0.10000000000000142
1756276798.6739256,0,0.02858481572822651,-0.04687525087237211,-0.6147700960299602,-0.9919088901238187,-0.08270633824779508,0.09631414904870052,-0.08503393234776127,0.996171011999758,-0.020311208749218032,-0.09426549762670512,-0.02833683936184945,-0.9951437280574953,175.10015233543203,-5.409046212118154,-178.36893641568747,175.10015233543203,-5.409046212118154,-178.36893641568747,101.02884676033385,0.9999999999999996,0.10000000000000142
1756276798.7050123,0,0.029347823869324673,-0.047560598704797216,-0.6161440518724185,-0.9905728387766671,-0.08333833215885256,0.10872062118529298,-0.08591609325008542,0.9961166428885811,-0.019236909341824038,-0.10669524824741654,-0.028396410923982866,-0.993886194615892,175.04292781943138,-6.124845869163963,-178.3634423984234,175.04292781943138,-6.124845869163963,-178.3634423984234,98.5256553941838,0.9999999999999996,0.10000000000000142
1756276798.7379723,0,0.03141817199391625,-0.04730522705808482,-0.6160758581161719,-0.9879994923380196,-0.08449158403852826,0.12929878331398295,-0.0867059241466031,0.9961666067827296,-0.011583360862315158,-0.1278244337272789,-0.022655325149805734,-0.9915380226620952,174.98462446567157,-7.343892688116325,-178.69109538166427,174.98462446567157,-7.343892688116325,-178.69109538166427,97.96718788247908,0.9999999999999996,0.10000000000000142
1756276798.7693233,0,0.03471284497257089,-0.04564167395912869,-0.610943929434814,-0.9832886080343536,-0.08553244186263698,0.16071003297516284,-0.0872420595528497,0.9961806421579097,-0.003598782409592046,-0.15978841120319187,-0.017559316013705875,-0.9869951033649004,174.92972165019634,-9.194615068886502,-178.98077652892235,174.92972165019634,-9.194615068886502,-178.98077652892235,97.59161345258264,0.9999999999999996,0.10000000000000142
1756276798.8035598,0,0.03949583263196654,-0.04300324748287875,-0.5974907002292477,-0.9747433935596898,-0.08625420492476688,0.205998856415604,-0.08522463345719325,0.9962650358892996,0.013883087429673834,-0.2064269327481939,-0.0040237292763346914,-0.9784537449664567,175.0031712385092,-11.913043098813876,-179.76438190661096,175.0031712385092,-11.913043098813876,-179.76438190661096,92.79843333460491,0.9999999999999996,0.10000000000000142
1756276798.8329918,0,0.042961573471071456,-0.041963812731623515,-0.5968665666897555,-0.9629022690189906,-0.0935385980961194,0.25312003275974065,-0.08769581129124758,0.9955568129089649,0.034293978371048806,-0.25520318375766676,0.010824182960238462,-0.9668268573344423,174.7961735255815,-14.78562507248017,179.35856757987756,174.7961735255815,-14.78562507248017,179.35856757987756,96.4237329161501,0.9999999999999996,0.10000000000000142
1756276798.8653789,0,0.04837050165164035,-0.04406133157771417,-0.6118614466938713,-0.9492068684253051,-0.10394522523727154,0.2969877288451472,-0.09204214927082971,0.9942992604888617,0.053825861339219225,-0.3008896204454918,0.023756488412125243,-0.9533630292635081,174.46149122272294,-17.511043616473906,178.57256380178006,174.46149122272294,-17.511043616473906,178.57256380178006,102.12009244808465,0.9999999999999996,0.10000000000000142
1756276798.8980377,0,0.05032694198541895,-0.04468717887886807,-0.6136607865665034,-0.9374319327639288,-0.11645955693230463,0.3281136129964989,-0.09828716770910155,0.992586530870588,0.07149553411237722,-0.3340074910809755,0.03477283901872903,-0.9419287900729915,174.01456322743334,-19.512195295364037,177.88579285346472,174.01456322743334,-19.512195295364037,177.88579285346472,103.94827371554645,0.9999999999999996,0.10000000000000142
1756276798.9442883,0,0.055023219741377714,-0.04442208814247146,-0.6070804054211226,-0.91805641192923,-0.13309840131478148,0.3734397408994891,-0.10498520882921582,0.9899510142201247,0.09473697995837137,-0.3822963908313995,0.04776824271413267,-0.9228042395574967,173.47622621882059,-22.47599911836243,177.03677340046175,173.47622621882059,-22.47599911836243,177.03677340046175,94.93142985997696,0.9999999999999996,0.10000000000000142
1756276798.9769804,0,0.059106434498654624,-0.041058668370876475,-0.5941566726695889,-0.892892224354553,-0.14577060792554725,0.4260216022130745,-0.10589191377462642,0.987590337809652,0.11598373705897114,-0.4376418379043825,0.058448734203863234,-0.8972476621232512,173.23663801759196,-25.95351764914476,176.27288989644185,173.23663801759196,-25.95351764914476,176.27288989644185,99.79513964441597,0.9999999999999996,0.10000000000000142
1756276799.010976,0,0.06191021192979333,-0.03881422492557238,-0.5815947565460069,-0.8640839772834901,-0.16100886282104623,0.47690148489496104,-0.10198598043112808,0.9838104172953448,0.14736323359868747,-0.492907435526638,0.07869694348723645,-0.866515465002397,173.26864385299447,-29.53185867878447,174.81063323824262,173.26864385299447,-29.53185867878447,174.81063323824262,90.08540147845791,0.9999999999999996,0.10000000000000142
1756276799.0413406,0,0.06809038903833532,-0.04098832387552821,-0.5849346097586563,-0.8353346298250128,-0.16487665538518947,0.5244346906184817,-0.09271405641095509,0.9825528591230537,0.16122649525726096,-0.5418672899879965,0.08605560724384453,-0.8360468123872957,173.66664486425847,-32.810844056417956,174.123152286846,173.66664486425847,-32.810844056417956,174.123152286846,89.05809674782245,0.9999999999999996,0.10000000000000142
1756276799.0742009,0,0.07148172553524475,-0.04016791695786837,-0.5776307453291277,-0.8003026391717352,-0.17101179041473225,0.5746917898090272,-0.08007362507296883,0.9803618589656045,0.18021886708438128,-0.5942254625160631,0.09821198004648901,-0.7982797170622082,174.28633327536878,-36.457436754373845,172.98617305816933,174.28633327536878,-36.457436754373845,172.98617305816933,87.17024580791518,0.9999999999999996,0.10000000000000142
1756276799.1051848,0,0.07217111970250652,-0.03780410382173392,-0.5672982156696756,-0.7632346069261832,-0.18455694091666858,0.619202446982985,-0.07152858565922388,0.9765815666915804,0.20290910534475742,-0.64214997954047,0.11057657599012594,-0.7585619451425666,174.6460099585475,-39.95232551911425,171.7063341758094,174.6460099585475,-39.95232551911425,171.7063341758094,87.59481355974948,0.9999999999999996,0.10000000000000142
1756276799.137339,0,0.07542625110942591,-0.0397400771565867,-0.5746286801984523,-0.7319143924139182,-0.19015979048816134,0.6543245190720454,-0.058282547631998305,0.974221569705892,0.21793457220301662,-0.6788994526576736,0.12137375005035725,-0.7241297853146387,175.4471280707383,-42.757702137695425,170.48491623792415,175.4471280707383,-42.757702137695425,170.48491623792415,88.68098638776965,0.9999999999999996,0.10000000000000142
1756276799.1687634,0,0.0804343968790745,-0.041466608267767914,-0.5796362740541826,-0.6926618618574021,-0.2015135209410566,0.6925401403573483,-0.04603846467297246,0.9705723104824415,0.23636803907324433,-0.7197916399200486,0.13183964124159941,-0.6815557967609795,176.1973716856263,-46.03728052314351,169.0519648598552,176.1973716856263,-46.03728052314351,169.0519648598552,85.19373347109378,0.9999999999999996,0.10000000000000142
1756276799.2016754,0,0.08941218773502707,-0.0490871397857742,-0.6178268482261294,-0.6602712916079246,-0.20205154037659762,0.7233374015698673,-0.03367329803891263,0.9701267251503279,0.24025038220215805,-0.7502719043637351,0.13427327426016167,-0.6473505675766956,177.0804912959412,-48.613936575764676,168.28188886740068,177.0804912959412,-48.613936575764676,168.28188886740068,95.87069963940935,0.9999999999999996,0.10000000000000142
1756276799.2350738,0,0.09354971447019561,-0.052321290369818016,-0.6315943339161378,-0.6255723098108811,-0.21277401766912074,0.7505907690631559,-0.02353297900844932,0.966799424637311,0.2544505284332351,-0.779811184901106,0.14151356799227907,-0.6098101556855443,177.8456449147488,-51.24329091991117,166.93509556608308,177.8456449147488,-51.24329091991117,166.93509556608308,91.30980610671479,0.9999999999999996,0.10000000000000142
1756276799.2652802,0,0.09591608071388126,-0.05532534540123435,-0.6468045721122335,-0.5960351568174966,-0.2250121333612985,0.7707863722703843,-0.020909254716264716,0.963957098673283,0.2652348298858896,-0.8026860500250097,0.14197271483487117,-0.5792571564837707,177.9908551471856,-53.38737223059403,166.22859421484057,177.9908551471856,-53.38737223059403,166.22859421484057,106.97074635766533,0.9999999999999996,0.10000000000000142
1756276799.2977908,0,0.09869411736715315,-0.05811010397573123,-0.6616256556119742,-0.5723212881292661,-0.2384051013644657,0.784609043280446,-0.02275298896040956,0.9610542576229155,0.2754215231208966,-0.8197137577517077,0.13977739999107847,-0.5554562393243134,177.72336953769533,-55.056150064171895,165.87512095882173,177.72336953769533,-55.056150064171895,165.87512095882173,107.43092552233874,0.9999999999999996,0.10000000000000142
