Time,ID,Raw_Tx,Raw_Ty,Raw_Tz,Raw_Qx,Raw_Qy,Raw_Qz,Raw_Qw,Processed_Tx,Processed_Ty,Processed_Tz,Processed_Qx,Processed_Qy,Processed_Qz,Processed_Qw,R00,R01,R02,R10,R11,R12,R20,R21,R22,Filtering_Enabled
2025-07-30 10:58:48.511,5,-0.05614368461942567,-0.08321959074960776,0.5621217161442309,0.13985498135156543,-0.112039517525794,-0.009306196189969288,0.9837688373882425,-0.04623100020619622,-0.07029569345704155,0.5688859992043565,0.13336777320890594,-0.11133861640831738,-0.019228152428712106,0.9846050110169852,0.974721082450122,0.013028277655790677,-0.22304500758498427,0.04964886088104259,0.9607079578072542,0.27308462135211864,0.2178389360065756,-0.27725526827661684,0.9357754614074812,True
2025-07-30 10:58:48.544,5,-0.05715499900319882,-0.08441326777983822,0.550117473129883,0.15086500345337264,-0.013583015660544992,0.00850588436649236,0.988424454548613,-0.04717213728823219,-0.07151196718157075,0.5672690312613818,0.13824585563429448,-0.0849861759578623,-0.011738754255922365,0.9866750401953626,0.9994863032334187,0.020913251639878255,-0.02428508914214919,-0.012716444821736894,0.9543348013283156,0.2984683886188626,0.029418050239448622,-0.29800624637663525,0.9541105048371585,True
2025-07-30 10:58:48.607,5,-0.04782394371154942,-0.08947640282425902,0.5513543991161388,0.15207945410048251,-0.0862722609872849,-0.06409407234219207,0.9825074485800273,-0.047224941251539934,-0.0729672971178626,0.5659797594441806,0.14271780174789295,-0.08542509779656828,-0.028499190861201538,0.985658144516116,0.9768980937494715,-0.0997053302621403,-0.18902106111744985,0.15218628368198298,0.9455275790621862,0.2877793117857299,0.15003149498594023,-0.3098974739331039,0.938857873249282,True
2025-07-30 10:58:48.638,5,-0.05134812238120094,-0.0904722732129396,0.573106511315929,0.12538380740217434,-0.15168563826433445,-0.06388562969099988,0.9783603601458208,-0.04753746023128841,-0.07429409725050791,0.5665199358647256,0.13767724501227024,-0.10508741294602565,-0.038989147159085656,0.9841145554507108,0.9458201869266518,-0.08696848963763593,-0.3128268783403718,0.16304418105288082,0.9603950543206374,0.2259600289016946,0.2807859843846,-0.2647221589640875,0.9225407359713519,True
2025-07-30 10:58:48.670,5,-0.05553400181699856,-0.08599539761882655,0.5746072184444044,0.1265133564215368,-0.1370706123520772,-0.041701399236346984,0.9815635543244842,-0.048107762705408647,-0.07512861808416446,0.567096709863168,0.13452770464831335,-0.11416940528923267,-0.03976287073425,0.9835072738363101,0.9589452810623149,-0.04718262083863295,-0.2796386028772064,0.11654767378029934,0.9645107278973762,0.2369297269387589,0.2585354669377473,-0.25979387225581696,0.9304120357527675,True
2025-07-30 10:58:48.719,5,-0.05750065398064345,-0.08100575739313588,0.571124270618007,0.17657562269432633,-0.09179784046425933,-0.016693100707124073,0.9798548598363899,-0.048741232181004984,-0.07552498042318959,0.567368334086694,0.1462253126824041,-0.10799808933644933,-0.033376960307383505,0.9827718703500059,0.9825889937497609,-0.000295110023285583,-0.18579230950689926,0.06513215339116962,0.9370847797177857,0.342972182860212,0.1740019308986612,-0.3491017452424776,0.9207884119124186,True
2025-07-30 10:58:48.751,5,-0.058374466449140634,-0.0775174730195273,0.573611997352274,0.12167116052294637,-0.10644428836246228,-0.0022803465251633992,0.9868437273407241,-0.04935831028027788,-0.07565261393753589,0.5677682857283942,0.1395220313254748,-0.1075895070441246,-0.024863596055561488,0.9840426323793098,0.9773288269894679,0.021401708863158453,-0.2106426613797085,0.03040309152124132,0.9703818574334491,0.23965538339449027,0.20953285174726405,-0.24062630284685355,0.9477314843440168,True
2025-07-30 10:58:48.782,5,-0.05723406192823836,-0.07670676428684767,0.58035499607778,0.10793394655308411,-0.11937692987622614,0.0014500851939180668,0.9869636817268065,-0.04983938717966462,-0.07571700491940055,0.5685371235306793,0.1309493655835527,-0.11081755248560392,-0.017705713592794815,0.9850168736730024,0.9714940917325144,0.02863200918147754,-0.2353283616121304,0.02290728349424992,0.9766963208688128,0.2133999839836903,0.2359544152834015,-0.2127075571096547,0.9481988235896052,True
2025-07-30 10:58:48.815,5,-0.0567045837949859,-0.07560410448828643,0.5828278230410884,0.1413387799887887,-0.06853617692189931,0.008586966273860798,0.9875486852476805,-0.050240687209522114,-0.07571040540755614,0.5693724758827755,0.1338014116116515,-0.09937574943519392,-0.010577497497519918,0.985956266383866,0.9904581129262837,0.03633373377050886,-0.1329382801483435,0.002413544754439223,0.9598992265629853,0.28033488838441445,0.13779296549615294,-0.2779808170253436,0.9506522834484217,True
2025-07-30 10:58:48.848,5,-0.05733282516933795,-0.07358145855239935,0.5806025343639731,0.12025496082435679,-0.13829682867986495,0.006975307440240802,0.9830381867762507,-0.05063868254641169,-0.0755909335465124,0.5700026823076699,0.13016002357440265,-0.10993429094532912,-0.005826780229379042,0.9853623032010191,0.9616506645264127,0.04697574658658227,-0.2702244967587924,0.019547772273537434,0.9709801789664927,0.23835976307535425,0.27357975805064844,-0.23450111148314473,0.932825463148449,True
2025-07-30 10:58:48.879,5,-0.058731052103430534,-0.07163429289836147,0.5764957775833792,0.11623392415804755,-0.14489071393342284,0.01604078692405278,0.9824658004457669,-0.05107592664130628,-0.07537714971634571,0.5703535149713154,0.12641735802008358,-0.11941087326696315,8.744714657699382e-05,0.9847637723280848,0.9574987483414399,0.06520148163932471,-0.2809713752619863,0.002163383378846695,0.972464736059357,0.23304003281273736,0.28842930970504926,-0.2237433885348176,0.9309927117813686,True
2025-07-30 10:58:48.911,5,-0.06007019143059205,-0.07099371932419073,0.5781360387553203,0.13708083683998698,-0.07599751393420001,0.028488328470488322,0.9872292728581479,-0.05154507773078268,-0.07514850499748295,0.5707594602706456,0.12933572652110845,-0.10770542181626624,0.00776680691926231,0.9857035500934934,0.9868255860335575,0.07708462921744594,-0.14224353302676054,-0.03541341798601111,0.9607945186244127,0.2749905140324495,0.15786434865438842,-0.26633034547285755,0.9508664440941399,True
2025-07-30 10:58:48.942,5,-0.06236294223351974,-0.07052053606421979,0.5827785333166016,0.1170360778370606,-0.1283137740562349,0.03601903056016636,0.9841446851502419,-0.05209113850905047,-0.07491489583027093,0.5713661552777676,0.1260289631613628,-0.11329002667707423,0.015403812692002817,0.9854160506377646,0.9644764096499027,0.10093055667612877,-0.24412758540951493,-0.04086119328407867,0.9700103718440464,0.23960434344639006,0.26098968966653535,-0.22111739245030282,0.939676263743926,True
2025-07-30 10:58:48.975,5,-0.06491425927829694,-0.0695186304821531,0.5812914202816962,0.10963459772159354,-0.1331596795123425,0.0470089054723976,0.9838896876890629,-0.05271892605543395,-0.07465070833305466,0.5718520711383563,0.1216191458614932,-0.11867831795076826,0.02394748658066215,0.9851653455612241,0.9601173251169146,0.12170097043982783,-0.25172126609475126,-0.06330533885553996,0.9715408355774228,0.22825608179829032,0.2723364758579462,-0.20321731865056847,0.9404975094691892,True
2025-07-30 10:58:49.007,5,-0.0660728238017983,-0.06895935811827826,0.5768945999046292,0.12172819575186282,-0.10252815625927868,0.052516753229312436,0.9858560818716496,-0.053354310784013745,-0.07437991121597679,0.572091997026091,0.12166153430344048,-0.11432700813758656,0.03166970485570364,0.9854566637227603,0.9734599356086486,0.12850905609295463,-0.18937047358789338,-0.07858678619212639,0.9648484739784956,0.25078185599712316,0.21494155205729348,-0.22924407247182343,0.9493404470661382,True
2025-07-30 10:58:49.038,5,-0.06636651158604234,-0.06922873863561861,0.5754662490441275,0.12203262932085217,-0.12009185790264257,0.05040186897624643,0.9839439184477092,-0.05395716277910317,-0.07414125868406729,0.5722483252746292,0.12176643328611772,-0.115888908746965,0.036731955810122285,0.985085508966901,0.9660751945383859,0.12849547527492317,-0.22402596128907035,-0.06987497455538061,0.9651353779694813,0.2522522351191182,0.2486286516644961,-0.22804081877062615,0.941371966093062,True
2025-07-30 10:58:49.071,5,-0.06640584296920284,-0.06994508549791703,0.5767258265253769,0.13308806309324464,-0.10131667562645327,0.0517763904233749,0.9845515243484309,-0.054519729542349134,-0.07395162994179874,0.5724506674785896,0.12483209939611753,-0.11195828995161429,0.04079868747009639,0.9849963225170871,0.9741082732694604,0.12892112846952894,-0.18572133582906697,-0.07498496799684409,0.9592135457136297,0.27255573428933566,0.21328461389069336,-0.25157248727480097,0.9440449974041852,True
2025-07-30 10:58:49.119,5,-0.06589563083506568,-0.07062983143101274,0.5787312830998536,0.1306254579582646,-0.09328230358970833,0.0493900240384199,0.9857971531180617,-0.05502199242612481,-0.07380496761971818,0.5727279659565434,0.1264029250202281,-0.10691760333180596,0.04312166375608211,0.9852570470486472,0.9777180747249636,0.12174717743062896,-0.17101166961288186,-0.07300700292739894,0.9609952305173556,0.26675483959331037,0.19681804764723504,-0.2483259787266909,0.9484708031403823,True
2025-07-30 10:58:49.150,5,-0.06452278458212037,-0.07045633857420484,0.5758062625509063,0.13368101597624868,-0.1007544195356447,0.04773290079111365,0.9847332141720715,-0.05543243516051711,-0.0736603038443888,0.5728609511277497,0.1283705843073321,-0.10525373628426996,0.044367919092948335,0.98512645474485,0.9751402342522024,0.12094625197082429,-0.18567048143625436,-0.06707043930033557,0.9597019122992471,0.2728988744960812,0.21119441212925266,-0.2536616716482365,0.9439558658231865,True
2025-07-30 10:58:49.183,5,-0.06391801548215303,-0.07040901197641651,0.5760619073159524,0.1298738485349245,-0.11592771730683475,0.04760838552987368,0.9835786645988175,-0.05579162873638737,-0.07352267705777091,0.5729964472112071,0.12877834093644808,-0.10813876583408559,0.04524393038045094,0.9847208401335201,0.9685884119745309,0.12376514212337242,-0.21568189025469323,-0.06354122692934283,0.9617324501879323,0.26652055593486423,0.24041422725988965,-0.24444403009829624,0.9393870956535082,True
2025-07-30 10:58:49.215,5,-0.06389930255111571,-0.07042579592160204,0.5770952368855091,0.13267534837923378,-0.09722923708899957,0.05054267489967943,0.9850833291663834,-0.056128343442913724,-0.07339406243331256,0.5731666714695868,0.12983322270711903,-0.10519316719231045,0.04667616941251367,0.9848345379130997,0.9759838269381523,0.12537733871716106,-0.17814626712721188,-0.07377764710344056,0.9596853798928681,0.271220999201317,0.2049693351285452,-0.25156409631758436,0.9458874547750801,True
2025-07-30 10:58:49.247,5,-0.0639397238287637,-0.0702835589260539,0.5763859087093472,0.12864268891237815,-0.10437330202195054,0.05067657026648842,0.9848802757901355,-0.0564470112915866,-0.07326716841305167,0.5732980013184596,0.1295118232939039,-0.10497186254242467,0.047756988920492856,0.9848486511696662,0.97307619810212,0.12667443344584955,-0.19255207243313524,-0.07296698455477962,0.9617658876308379,0.2639738558165368,0.21862875348888777,-0.24281673192109365,0.9451145448288556,True
2025-07-30 10:58:49.279,5,-0.06419133366189521,-0.07023669585567849,0.5763049205391689,0.12450844936932004,-0.09399040709421436,0.04937211480325441,0.9865220948816938,-0.056757702372126816,-0.07314559021054715,0.5734186345949567,0.12816203830589834,-0.1020066713066567,0.04819404307507077,0.9853154140468379,0.9774563953082361,0.12081856393467566,-0.17315273569826062,-0.07400816456310844,0.9641200806310037,0.2549416829435061,0.19774171752320963,-0.23637966226566554,0.9513268988198226,True
2025-07-30 10:58:49.310,5,-0.06470278402378227,-0.07009362635802364,0.5756499961663394,0.12950337620039734,-0.08286792334758884,0.050319749107744706,0.9868281034113743,-0.05707149020354418,-0.07302505411528272,0.5735067613303749,0.12852915966150255,-0.09683979729533047,0.04877011850079429,0.9857605106302066,0.9812016602595836,0.12077723685672077,-0.15051963646346075,-0.07785053344780685,0.9613935968048637,0.26393492846627664,0.17658594605950023,-0.2472553560185547,0.952723565665513,True
2025-07-30 10:58:49.343,5,-0.06516499576809338,-0.06992495400214431,0.5742793508828461,0.1344283501161912,-0.07614165833824975,0.04816500848334194,0.9868189289369856,-0.057386478171622485,-0.07290440253511281,0.5735368294400897,0.13012882457981614,-0.09125224618642093,0.04860887120638452,0.9860916256714938,0.9837651596466016,0.11553147917858791,-0.137326574210179,-0.07458908915650136,0.9592183012856763,0.2726476082004469,0.16322554470517103,-0.25797815372125676,0.95226293310108,True
