Time,collection_number,ID,Tx,Ty,Tz,R00,R01,R02,R10,R11,R12,R20,R21,R22,tag_size
2025-07-31 16:10:46.934,2,0,0.0009124737493113458,0.20903369935272148,0.5727996486532614,0.980738230170972,-0.031876996773457456,0.1927080199623627,-0.06269548430051439,0.8830154697362098,0.4651375672366887,-0.18499135149901835,-0.4682601171178751,0.8640084852519219,0.08
2025-07-31 16:10:46.966,2,0,0.0009692730381023125,0.20858169013362,0.5717881834661158,0.98068535848689,-0.03340999643998166,0.19271740914437482,-0.06269393700510634,0.8796210670289584,0.4715254486256668,-0.18527195662657556,-0.4745003167298384,0.8605368972397658,0.08
2025-07-31 16:10:47.014,2,0,0.000862505729144594,0.2096157446440169,0.5743860090482753,0.9847651685573386,-0.02984655146866949,0.17130892026296876,-0.05475471112287225,0.8818219971943031,0.46839287662613033,-0.16504388630327071,-0.470636960543558,0.866753348400936,0.08
2025-07-31 16:10:47.047,2,0,0.0008742343503158486,0.20905231765702795,0.5729767845720737,0.9811653975160076,-0.031942270976427156,0.19051024655415205,-0.06302560277297636,0.879327529288304,0.47202846273379445,-0.18259856547179745,-0.4751450174005771,0.8607525639387007,0.08
2025-07-31 16:10:47.077,2,0,0.0009053477106750913,0.20867221065547834,0.5724125446910973,0.9798593260682661,-0.034156030660375314,0.19674619865850315,-0.06631010988733277,0.8737003100882155,0.4819239955412944,-0.18835782554429098,-0.4852639835401791,0.8538385068822694,0.08
2025-07-31 16:10:47.110,2,0,0.0009362795124557954,0.20839824597047343,0.5718618758927005,0.9795615027568854,-0.036003897303458376,0.19789639131534004,-0.06721162484467952,0.8687119828495939,0.490736271676819,-0.1895833848268625,-0.4940072977522585,0.8485369349445557,0.08
2025-07-31 16:10:47.142,2,0,0.0009595539088561166,0.20837181848912867,0.5720566727289482,0.980579502403024,-0.03330493889861391,0.19327343457391438,-0.06857793636953101,0.8650385962546647,0.4969962712466321,-0.18374141098384472,-0.5005986496533115,0.8459551322942293,0.08
2025-07-31 16:10:47.173,2,0,0.0008295422015287693,0.20817549923263215,0.5719172830603129,0.9784961112746937,-0.03250642736746395,0.20368773257146722,-0.07429617312982284,0.8656740709434567,0.49506411862954225,-0.19241995447085303,-0.4995515339541915,0.8446436088939813,0.08
2025-07-31 16:10:47.206,2,0,0.0007807310337398009,0.20777044289454813,0.5713483298105018,0.9769501600740869,-0.033146607353065405,0.21087837051769256,-0.07828695200627167,0.863406173222936,0.4983983679609047,-0.19859390191237805,-0.5034193902319489,0.8409098522800821,0.08
2025-07-31 16:10:47.235,2,0,0.0007757671984081462,0.2077296573938046,0.5713693743664822,0.9764861101505464,-0.03282403301887232,0.213066795957117,-0.07925992854343777,0.8644551438735576,0.49642236851076316,-0.20048127196909163,-0.5016372066413364,0.8415268103291376,0.08
2025-07-31 16:10:47.268,2,0,0.0007883373833493085,0.20783794484380025,0.5716886807285975,0.9771587745364805,-0.032697411964256906,0.20998001951900652,-0.07745079211714279,0.8653364703056221,0.49517084724308424,-0.19789417411028004,-0.5001236571187634,0.8430386844287536,0.08
2025-07-31 16:10:47.302,2,0,0.0007458587629157675,0.2076184864838152,0.5710432114034955,0.9758204435811045,-0.03293968599108693,0.2160773911726644,-0.08132751289404466,0.8628805663841036,0.4988215751179147,-0.2028800077278316,-0.5043333275160953,0.8393375943092851,0.08
2025-07-31 16:10:47.332,2,0,0.0007163514044892814,0.20775549067812052,0.571369486667868,0.976140209350404,-0.0319515550557512,0.21477753564762844,-0.08076556447215277,0.8647234606990728,0.49571187207097717,-0.20156193907790115,-0.501230919483363,0.8415107545771585,0.08
2025-07-31 16:10:47.365,2,0,0.0007021980276731227,0.20790360952449566,0.5717107384979021,0.9766786000096221,-0.030777224733148756,0.21248923436487518,-0.07960699285411715,0.8672241892653,0.491512901399208,-0.19940320702528871,-0.4969657613869072,0.844549224756711,0.08
2025-07-31 16:10:47.413,2,0,0.0006800733669933257,0.20799347858917255,0.572053741603997,0.9775641518617156,-0.029547617156387596,0.20855519009428594,-0.07759005978027572,0.8699790747032949,0.48694577952960233,-0.19582673877225604,-0.4922025476354002,0.8481677549182379,0.08
2025-07-31 16:10:47.443,2,0,0.0006882825803849251,0.20800711185410647,0.5720101651326799,0.977750572948562,-0.02959493390113932,0.2076727160369072,-0.07662607769406099,0.8711964154329754,0.4849177764878882,-0.1952748353372304,-0.49004177946795613,0.8495450506358662,0.08
2025-07-31 16:10:47.478,2,0,0.0006868177491496549,0.2080294703813893,0.5720677210685899,0.978010325090346,-0.029427228254074567,0.20646995484563543,-0.07598668051027968,0.871668243777669,0.4841699052755993,-0.1942210812494484,-0.4892121329513779,0.8502644650762835,0.08
2025-07-31 16:10:47.508,2,0,0.0006555373923724662,0.2081731233557725,0.5723489615612019,0.9782930821543265,-0.027911321359331,0.20533777915659981,-0.07589380704470983,0.8737848258287055,0.4803542528215601,-0.19282835751322663,-0.48551110830904265,0.8526993539620376,0.08
2025-07-31 16:10:47.539,2,0,0.000676428650550278,0.2081449492021687,0.5722980725065596,0.9782753090215806,-0.028470436643635633,0.20534569388241844,-0.07545672422184779,0.873681132353536,0.4806116537696019,-0.19308988199395424,-0.4856652275042597,0.8525523938531852,0.08
2025-07-31 16:10:47.573,2,0,0.0007563276719843835,0.20776128607032113,0.5714988639043785,0.9770303799419373,-0.032136695873468846,0.2106629285110464,-0.07681883237209397,0.8689842502696928,0.48884071002342705,-0.19877249222038293,-0.4937951048375797,0.8465553087512603,0.08
2025-07-31 16:10:47.603,2,0,0.0008296546141770829,0.2079537846367376,0.5723079828738377,0.9781697522343316,-0.03252208936459222,0.20524680147858088,-0.07240921758559304,0.8724383120689669,0.48333042201261667,-0.19478408821684778,-0.48764095945440566,0.8510378685111009,0.08
2025-07-31 16:10:47.636,2,0,0.0008547684188733719,0.20813722596838372,0.5729470848865238,0.9792383612260581,-0.031877479756533655,0.20019005516677382,-0.06904389630741131,0.8760609629909519,0.4772317356442862,-0.19059163750279187,-0.4811455241480879,0.8556715563265301,0.08
2025-07-31 16:10:47.668,2,0,0.000909998241343226,0.2086124003725747,0.5744588864932529,0.9807507178013743,-0.030683364102719213,0.19283817230887718,-0.06366075126141169,0.8833724064375004,0.46432800937877117,-0.18459506570036188,-0.46766625141457396,0.8644147956894997,0.08
2025-07-31 16:10:47.701,2,0,0.0010394071428307982,0.20895187976753207,0.5757976887832781,0.9836966783463388,-0.031529099066301525,0.17705016498847717,-0.05506589584122107,0.884413415744253,0.463444340958855,-0.17119752371335112,-0.4656380847435603,0.8682583612674084,0.08
2025-07-31 16:10:47.733,2,0,0.0010997326943426398,0.2090090910179218,0.5761291722720989,0.9843629089479426,-0.03229131970918847,0.17316735881505887,-0.052875472461259176,0.8835568431909949,0.46532944164576767,-0.16802930666863736,-0.46720934870976455,0.8680331655983281,0.08
2025-07-31 16:10:47.766,2,0,0.0010933051320664022,0.20866643377141625,0.5753896641621207,0.9837691043738076,-0.035073564518700806,0.1759778234650872,-0.054578456324310715,0.8757583522081394,0.47965456387168864,-0.17093724399560262,-0.4814739386608968,0.8596297487904607,0.08
2025-07-31 16:10:47.814,2,0,0.001040910333047592,0.20858843175833686,0.5749026720081976,0.9834846688381936,-0.03448131140825883,0.1776765187744147,-0.05564567203448509,0.8765303468504679,0.47811934727014277,-0.17222504273205672,-0.48010997720705995,0.8601354221529175,0.08
